SampleNumber,Test,Matrix,TestPrice,CustomerTestPrice,AnalysisTime,AnalysisEmployee,Site,CollectDate,OrderDetails_User1,OrderDetails_User2,CustomerID,ProjectID,Param,Results_Method,Result,Results_Units,RepLimit,Instrument
2023080807-04,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-04,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-04,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-04,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-04,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-04,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-04,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-04,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-04,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-04,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-04,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-04,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-04,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-04,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-04,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-04,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-04,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-04,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-04,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-05,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-05,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-05,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-05,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-05,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-05,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-05,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-05,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-05,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-05,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-05,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-05,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-05,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-05,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-05,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,0.2,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-05,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-05,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-05,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-05,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-05,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-06,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-06,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-06,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-06,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-06,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-06,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-06,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-06,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-06,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-06,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-06,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-06,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-06,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-06,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-06,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-06,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-06,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-06,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-06,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-06,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-07,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-07,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-07,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-07,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-07,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-07,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-07,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-07,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-07,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-07,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-07,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-07,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-07,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-07,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,0.2,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-07,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-07,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-07,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-07,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-07,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-08,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-08,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-08,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-08,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-08,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-08,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-08,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-08,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-08,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-08,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-08,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-08,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-08,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-08,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-08,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-08,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-08,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-08,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-08,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-10,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-09,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
